Tweet,label
" ل+ ما  يكون  عند +ي قاءد  وقف  اسراءيل  علي  حد +ها ,  بعد  ال+ خطر  عن  لبنان  و  سوريا  ,  ازعج  امريكا  و+ بريطانيا  ,  و  رجع  ل+ ال+ عرب  كرامه +هم وعر",very_positive
" صار  في  فريقين  جداد  عالساحه  .  في  جماع +ه قاطعوا  ال+ ام  تي  في  و  في  مطرود  من  عبود  .  انا  ب+ حس  حالي  مع  تاني  فريق  ,  اسمو  كول  اكتر  .  .",negative
 مجموع +ه اخري  من  ال+ مجموعات  ال+ مميزه  ضمن  برنامج  تطوير  مهارات  ال+ بيع  ال+ احترافي  ل+ بنك  ال+ مءسسه  ال+ عربيه  ال+ مصرفيه  مع,neutral
 بعد  فشل  مفاوضات +ها مع  راضي  شنيشل  .  ادار +ه نادي  ال+ خور  ال+ قطري  تفتح  باب  ال+ مفاوضات  مع  ال+ مدرب  ال+ عراقي  عدنان  حمد  ل+ قياد +ه ال,neutral
 ان +ه شيء  غريب  ان  نندفع  ل+ مغادره  حياه  هي  حياه +نا او  نستمر  في +ها ب+ طاق +ه ال+ مغادره  و+ ال+ حقد  علي +ها و+ هي  تلتصق  ب +نا و+ لن  يغدو  مهم,negative
 هل  اطلعتوا  علي  ال+ اخبار  ال+ متواتره  في  مراجع  كلا  ال+ فريقين  ل+ زيار +ه سيد  شباب  اهل  ال+ جنه  .  اللهم  صل  علي  محمد  وال  محمد,neutral
 ال+ سلام  علي +ك ياسيدي  يا  ابا  عدالله  ال+ حسين  كره  ال+ سلام  علي +ك يا  اسيد  يا  ابا  ال+ فضل  ال+ عباس  كره  كربلاء  .  احنه  غير  حسين  ماعدنه  وس,positive
 لقد  مات  عمر  و+ مات  صلاح  بل  مات  ال+ اسلام  في  قلوب  خوار +ه مريض +ه جبان +ه .  .  ل+ انمل +ك الا +لا دموع  و+ عذر  و+ دعاء  .  .  رحما +ك ربي  .,very_negative
 كيف  في +نا نحصل  علي  مقدم +ه تلفزيون  ال+ جديد  مساء  ال+ اربعاء  8  /  11  /  2017  ?,neutral
 صحيفه  ال+ غد  /  طريق +ه مبتكر +ه ل+ كبس  حبات  ال+ زيتون  دون  عناء  ال+ غد  منوعات  -  عبر  نبض  .,neutral
 يعني  دا  تقارن  القمي  و+ اصحاب  ال+ كتب  ال+ اربعه  الي  هي  اساس  ال+ دين  و+ ال+ طاءفه  بالواءلي  ?  الي  ولد +ه 2  مسجونين  و+ ابن  خال +ه,negative
 انت  في  مملك +ه ال+ هلاك  و+ ال+ اجرام  و+ هناك  مكان +ك و+ في  ال+ نهايه  انت  فقط  شخص  بلا  ضمير  و+ جبان  اما  نخن  شعب  و+ وطن  سعد  باع  ال+ وطن,very_negative
 في  حال  طلب  خدم +ه ال+ تحكيم  ل+ ادوات  ال+ بحث  ادوات  ال+ دراسه  ف+ س+ يتم  ارسال  ال+ اوراق  بعد  تحكيم +ها لايميلكم  خلال  خمس +ه,neutral
 جراءم  ال  سعود  ب+ ال+ يمن  -  39652  قتيل  -  و+ عن  جراءم  ال+ صهاينه  ال+ ملاعين  ب+ فلسطين  و+ ال+ اقصي  ال+ شريف  و+ تهويد  قدس +نا ال+ مبارك  و  حصار  غ,very_negative
 و+ اذا  خلوت  ب+ ريب +ه في  ظلم +ه و+ ال+ نفس  داعي +ه الي  ال+ طغيان  .  فاستح  من  نظر  ال+ اله  و+ قل  ل +ها :  .  ان  الذي  خلق  ال+ ظلام,positive
 عندما +ما يدرك  ال+ فرد  ان  ال+ دوله  تدار  ل+ حساب  مجموع +ه و+ ل+ صالح  نخب +ه /  /  و+ ليس  ل+ حساب  شعب  و+ ام +ه يمسي  ال+ فرد  ضني +نا ب+ ال+ تضحيه  من  اجل  ال+ وطن  /  /,very_negative
" خلي +كم مع  بعض  عالحلوه  و+ ال+ مره  ,  ال+ قتال  ال+ داخلي  انتحار  .  بدنا  حكم +ه من  ال+ جميع  .  ربينا  و+ كبر +نا ب+ ال+ حرب  ,  يكفي  عدو  واحد  هو  ال+ صهاينه  لا  اعداء  غير +هم",neutral
 ال+ مسءول  ب+ ال+ خارجيه  ال+ امريكيه  يلي  اعلن  عن  مكافاه  عن  مسءولين  ب+ حزب  الله  12  مليون  ان +ه متاكد  انو  ما  حدا  قادر  يطول  معلوم +ه حتي  عن +هم سخر  سخر  .  هبل  امريكي,negative
 ال+ امير  منصور  بن  مقرن  .  الفرطيش  مدير  ال+ زراعه  .  المتحمي  محافظ  محايل  .  امين  منطق +ه عسير  .  مدير  شرط +ه عسير  .  يطلبون +كم البيحه  توفوا  في  تحطم  طاءر +ه,very_negative
 لربما  لم  اكن  افضل  شخص  في  حياه +ك و+ لكن  مءمن  عندما +ما يذكر  اسمي  امام +ك سوف  تبتسم  و+ تقول  في  قلب +ك كان  مختلف  عن +هم .,positive
 انا  من  بيروت  من  ال+ مزرعه  و+ مرسوم  تعيي +ني ك+ استاذ  تعليم  ثانوي  ب+ ال+ امانه  ال+ عام  لدي  مجلس +كم ال+ رجاء  اقرار  ال+ مرسوم  بيروتي  حق +ي ال+ تعيين,neutral
 لن  اندم  علي  اي  شخص  .  دخل  حياه +ي و+ رحل  !  .  ف+ ال+ مخلص  :  اسعد +ني .  و+ ال+ سيء  :  منح +ني ال+ تجربه  .  و+ ال+ اسوا  :  كان  درس  ل +ي .  اما  ال+ افضل  :  ف+ لن  يترك +ني ابد,positive
 لبي  مساء  ل+ جاء  من  شخص  تغلي +ه .  يقول  مسيت  ب+ ال+ خير  ي  ا  ل+ حب  كل +ه .  و  ا  قول  ل +ه مساء  ا  ل+ شوق  ياروح  مغليه  .  انت  مساء  ال+ حب  و+ ال+ شوق,very_positive
" توفي +هم الله  و+ هم  يءدون  واجب +هم في  خدم +ه دين +هم و+ مليك +هم و+ وطن +هم ,  ,  اللهم  ارحم +هم واغفرلهم  و+ اكتب +هم عند +ك من  ال+ شهداء  يارب",positive
" مين  رح  يفوز  ال+ يوم  و+ يتصدر  ب+ طول +ه لبنان  ل+ موسم  2017  ?  الشانفيل  ام  ال+ رياضي  ?  تابعو +نا ال+ ساعه  5  :  00  مباشر +ه عبر  ال  ,  ا",neutral
 شعاع  من  بريق  يلف  ال+ نور  و+ ال+ ندي  و+ غيمت  خريف  تمطر  علي  ال+ هده  و+ حلم  ضاع  من  عمري  مري  ب +ه كان +ه لحظ +ه من  حدا  م,negative
 ملك  ال+ حزم  و  و+ لي  عهد +ه جعلوا  من  يدعم  ال+ ارهاب  يرجع  الي  حجم +ه ال+ طبيعي  و+ يخفض  حتي  صوت +ه يوم  ما  كانت  اصوات +هم تملا  ال+ ارض,very_positive
 بيحقلي  حب +ك و+ كون  اناني  ب+ حب +ك ?  .  بيطلعلي  قل +ك اغمرني  و+ شد +ني ل+ قلب +ك ?  .  ف+ يي  اسرق +ك و+ خبي +ك ب+ قلبي +ي و+ ما  طلع +ك ?  .  اذا  ف+ يي  ترك +ني .  .  ترك +ني ضيع  و+ اغرق  في +ك,very_positive
 في  متل  ب+ قول  ادفشني  و+ شوف  ما  اجحشني  و+ انت  يا  سعد  جحش  خريها  شخ  تحتك  و+ لكن  اسمع  لبنان  مقاوم +ه لا  تعرف  ال+ هوان  و+ لا  تعر,very_negative
 ال+ رءيس  عون  اتصل  ب+ امير  ال+ كويت  و+ تداول  مع +ه في  ال+ اوضاع  ال+ راهنه  و+ تم  ال+ اتفاق  علي  تاجيل  زيار +ه ال+ رءيس  ال+ رسميه  ال+ مقرره  الي  ال+ كويت  غد  الي  وقت  لاحق,neutral
 ال+ سلام  علي +كم و+ رحم +ه الله  و+ بركات +ه .  اخوان +ي ال+ لاعبين  شكرا  لالكون  ع  ال+ مباريات  يلي  قدمتوا  ب  تصفيات  كاس,very_positive
 الله  يستر  .  كل  شوي  منسمع  خبري +ه عن  حرب  جديده  ليش  ال+ قديمه  انتهت  ?  !  يا  رب  ما  بقي  نحمل  .  شمع +ه,negative
 اللهم  جنب +ني سواد  ال+ قلب  و+ موت  ال+ ضمير  و  سوء  ال+ خاتمه  اللهم  اكتب +ني من  الذين  انعمت  علي +هم ب+ نعم +ه ال+ هدايه  و  جعلت +هم من  لا  خوف  علي +هم و+ لا  هم  يحزنون,positive
" ب+ ال+ نهايه  2  خيار  راءع  ك+ ذلك  ,  و+ قدم  مواصفات  جديد +ه ,  و+ شاش +ه كبير +ه ,  و+ مزايا  ل+ ال+ نظام  ,  و+ كاميرا  ممتاز +ه .  عادي  يعني  كل  جهاز  في  جديد  و+ مميز",positive
 ياحمار  ياسعودي  بد +ك تبقي  حمار  و+ مليارات +ك ب+ طي  .  @@امراءك@@ +ك .  ال+ دعاء  لا  يفيد +ك و+ ال+ دليل  مقدسات +ك باركت  و+ امنت  وصول  صاروخ  بو  يمن  ل+ هدف +ه و+ ال+ حرمين  خادم +ه طش,very_negative
 س+ يتحرك  حلفاء  ال+ سعوديه  من  داخل  ال+ بيءه  ال+ مسيحيه  ب+ هجوم  خطابي  ل+ تامين  غطاء  عابر  ل+ ال+ طواءف  ل+ ال+ مشروع  ال+ سعودي  و+ اظهار  ان  ال+ عداء  ل+ حزب  الله  قضيه  وطني +ه,negative
 ادري  ان  ال+ وقت  حواج  و+ ال+ دنيا  ممر  .  و+ ال+ اصدقاء  ماتذخر  الا  ل+ حاجات  ال+ زمان  .  احد  ل+ امن  نصيته  ثماني  عن  عشر  .  واحد  ل+ امن  نصيته  غدت  عشري  ثمان,neutral
 اهل  و  سهل  ب+ ال+ ضراءب  و  لكن  عندما +ما نعيش  في  دول +ه تحاسب  ال+ رءيس  او  ال+ وزير  او  ال+ ناءب  او  ال+ مسءول  الذي  يسرق  اموال  ال+ ناس  .  لبنان  دول +ه فاسد +ه,negative
 ل+ عد  شلون  تتهم  ال+ شعب  ب+ ال+ خيانه  ب+ ال+ حرب  علي  شنو  تريد  ال+ عراقي  يقاتل  بال  2003  و+ يقاتل  ب+ حرب  خلصانه  و+ منتهيه  ضد  اقوا +ه دول +ه ب+ ال+ عالم,negative
 اول  مر +ه بس  غاب  سعد  ال+ حريري  قال  مش  رح  يرجع  غير  من  مطار  دمشق  .  هيدي  ال+ مره  بس  يرجع  رح  يرجع  من  مطار  ال+ شهيد  ال+ قاءد  عماد  مغنيه +ه ال+ دولي  (  بيروت  ),neutral
 انا  ?  مشان  الله  ما  تحط +ني انا  دايما  ان +ي بس  ب+ سب  بقي +ه ال+ لاعبين  و+ ب+ مدح  بنزيما  ?  فرق  يا  كرم  ابوس  ديودك,very_negative
 مارسيل  غانم  مع  السبهان  عقاب  صقر  نديم  قطيش  و+ فارس  سعيد  !  مبكلها  عالاخر  ال+ اخ  من  علي  ال  بي  سي  ليس  ب+ ال+ غريب  علي +ه هو  يرغب  ب+ سماع  كلام  ف+ تنوي  و+ تهديد,very_negative
 100  %  او  كان  هرب  عبلد  تاني  سخر  سخر  .  كس  اختا  استحليت  شوف  شي  عون +ي ف+ يو  مخ  !  !  .  سبحان  الله  كلن  الله  خالقن  مجاديب,very_negative
 توقعات  ال+ امطار  ل+ هذا  ال+ اسبوع  ب+ اذن  الله  تعالي  تبدا  من  غد  ال+ احد  1  الي  8  ال+ احد  .  8  ربيع  ال+ اول  1439  ه  حال +ه مطري +ه,neutral
 عمو  انا  ما  ب+ فهم  تركي  حاج  تعملولي  فولو  ال+ اتراك  يعني  عم  اعمل  فولو  باك  ل+ اكم  حذا  مجامله  بعدين  معد  تشوفو  شي  روح +ي من  وشي  انا  حول +ي ما  بطيقو,very_negative
 ب+ مناسبه  الويكند  ال+ مبادل  الي  اقل  من  23  من  ال+ رياض  و+ جاد  وحاب  نتقابل  يجي  خاص  عمري  22  مفتوح  مربرب  لوني  حنطي  فنان  مص  و+ ل+ حس,neutral
 اضواء  ال+ شهره  .  قالولك  انو  بكر +ه حب +ك رح  يبقي  ذكري  اضوء  ال+ شهره  بتنسيها  حب +ك .  ل+ ما  ال+ ناس  يشوفوا +ها و  يذوبو  ل+ يحكوا +ها مغرور +ه رح  بتصير  و  تبعد  عن +ك .  كاررول,negative
 جبران  باسيل  .  نصر  نصر  ال+ اسم  ال+ قاهر  كل  ال+ سياسيه  ال+ بلد  .  .  وزير  ال+ ملك  الف  عافي +ه .,positive
" اللهم  انت  ربي  لا  اله  الا  انت  ,  خلقت +ني و+ انا  عبد +ك ,  و+ انا  علي  عهد +ك و+ وعد +ك ما  استطعت  ,  اعوذ  بك  من  شر  ما  صنعت  ,  ابوء",neutral
" كن  كما  انت  ,  ف+ ان  كنت  في  قوه  ف+ اسال  الله  ال+ زياده  من  فضل +ه ,  و+ ان  كنت  في  ضعف  ف+ اسال  الله  ان  يقوي +ك و+ يعز +ك ,  ثم  اتبع  قلب +ك و+ ما  ي",neutral
 لا  تبكي  علي  كاس  انكسر  .  و+ لا  تياس  علي  قلب  من  حجر  .  و+ لا  تشفع  ل+ من  خان  يوما  .  او  غدر  .  و+ لا  تقل  حبيب  رحل  .  بل  قل  من  كان  ملاكا  .  في  عين +ي عاد  .  ل+ طباع  ال+ بشر,very_positive
 كل  حد +ي تامر  ع  منتخب  وباعو  لازم  تتعلق  مشنقتو  الله  لا  يسامح  ل+ باع  لبنان  و+ حرم +نا هل  فرح +ه لو  بدنا  ناكل  20  غول  ب+ كاس  ال+ عالم  .  .  مبروك  ل  مصر,very_negative
 مدرب  ال+ شباب  قحطان  جثير  ل  :  مواجه +ه ال+ يوم  صعب +ه و+ لا  تقبل  ال+ قسمه  علي  اثنين  و+ س+ نعمل  علي  تحضير  ال+ لاعبين  ب+ شكل  جيد  من  الن,neutral
" يزن  ,  انا  ربيت  علي  يد  ال+ حركه  ال+ تقدميه  قبل  ما  انضم  ل+ ال+ حزب  ايا +ه و+ استقيل  ,  غالبيه  ابناء  ال+ حركه  ال+ تقدميه  سابق",negative
" ابويه  سال  سءال  الي +ه و+ ل+ اخوات +ي كال  الي  تجاوب  الها  100  ,  اخوات +ي ماجاوبن  ان +ي جاوبت  كال  حلال  عليج  ال  100  ,  كتل +ه يالله  و+ ين +ها كال  انتظري  ع  ال+ راتب  سخر",neutral
 من  مجلس  ال+ نواب  الي  ال+ دستوري  مع  ال+ طعن  تفاءلنا  و+ ال +نا راحت  الضرايب  رجعت  ل+ ال+ نواب  و+ اقروا +ها متل  ماهيي  ب+ ال+ ناقص  1  عن  كل  ضريبه  نيالنا  !  ضرايب  ب+ ال+ قوه,negative
 لاتصمت  عن  ال+ حق  :  ان +ك س+ تري  كيف  يكره +ك ال+ جميع  .  صباح,positive
 حساب  ال+ رءاسه  ال+ لبنانيه  علي  لسان  ال+ رءيس  يعتبر  ال+ حريري  محتجز  و+ موقوف  !  !  .  و+ ال+ حريري  يرد  انا  ب+ الف  الف  خير  و+ يءكد  عوده +ه ال,negative
 انا  و  الباثو  عن +نا عداوه  مع  بعض  من  سن +ه 2  ل+ هلا,negative
" استقال +ه ال+ حريري  تعلن  ان +نا دخلنا  في  دول +ه ال+ ولي  ال+ فقيه  ,  في  انتظار  ما  لا  نريد +ه من  جهه  ,  او  ما  نحن  لا  نزال  عاجزين  عن  صنع +ه من  جهه  ثانيه  .",negative
 ب+ ال+ امس  حسن  بلا  صراخ  و  ال+ يوم  ايران  .  تغلق  مكاتب  ل+ مءسسات  و+ هيءات  حكومي +ه ل +ها .  في  ال+ ضاحيه  ال+ جنوبيه  وتتقل  موظفي +ها .  ل+ مناطق  غير  معلوم +ه .  .  حزب  الله,negative
 شق +ه ل+ ال+ بيع  ذات  طابع  تراثي  ب+ جانب  قلع +ه طرابلس  .  :  06  440  723  -  :  76  145  804,neutral
 دم  ال+ شهيد  ال+ شيخ  نمر  ال+ نمر  ?  !  بركان  انفجر  تحت  ال+ عرش  ال+ سعودي  ?  !  ف+ هد +ه ?  !  و+ هذه  اول  ال+ غيث  !,very_negative
 سانا  :  اصاب +ه 9  مدنيين  اثر  سقوط  قذيفه  صاروخي +ه علي  احد  ال+ مباني  في  منطق +ه ال+ عباسيين  ب+ مدين +ه دمشق  مصدر +ها ال+ مجموعات  ال+ مسلحه,very_negative
 برجيت  سعيد  قال  انتهي  عهد  عون  ب+ استقاله  ال+ حريري  هيدا  يا  برجيت  امنيه +ك بس  عهد  ال+ رءيس  باق  باق  باق  و+ لازم  تلبسي  تنور +ه يا  برجيت  سعيد,very_negative
 ال+ عبادي  شوكت  يحارب  ال+ فساد  ال+ لي  ب+ ال+ عراق  حتي  هذا  ال+ دب  داشر  ال+ فاسد  حارب  ال+ فساد  و+ طير  20  امير  و+ اح +نا لسه  يتهنون  بالبوك  ال+ فاسدين  اطلقو  حقوق  ال+ حشد,negative
