category,text
-2, اصحاب  شخصيه  ابله  فاهيتا  ال+ حقيقيين  هما  حاتم  ال+ كاشف  و+ شادي  عبد  ال+ لطيف
0, نحن  و+ غير +نا ننتظر  من  ال+ اخوان  ال+ كثير  ننتظر  ان  يغيروا  ال+ صوره  ال+ ذهنيه  ال+ ماخوذه  عن +هم في  ال+ فتره  ال+ اخيره  ننتظر  ايادي  ممدوده  يتبع
-2, سقوط  مسنه  في  حفريات  ال+ مجاري  امام  ال+ مجلس  ال+ بلدي  ال+ شمالي  ال+ بحرين
-2, امام +ه عباس  ال+ شهور  ال+ قادمه  س+ تشهد  صعوبات  سياسيه  و+ ماليه  علي  ال+ سلطه
-1, كيف  ل+ انسان  في  كامل  قوي +ه ال+ عقليه  ان  يقدم  نفس +ه ل+ ال+ شهاده  من  اجل  واحد  بهطاله  مرسي
-2, احب  ال+ سفر  الي  ام +ي في  ال+ عيد  نفس  ال+ طريق  الذي  قطعت +ه الاف  ال+ مرات  محشورا  في  بيجو  رقم  سبعه  راكب  مليءا  ب+ ال+ احلام
-2, دانيال  و+ اخوان +ه
-2, ال+ حق  عبد  ال+ حليم  قنديل  علي  يمين  ال+ مشير  وبيضحك  اه  يا  مراره +ك يا  مجيده  ب+ ال+ قوي
-2, شاهد  اخر  كلام  اسري  مصر  في  سجون  اسراءيل
-1, ال+ متهم  ب+ ازدراء  ال+ اديان  ياخد  حبس  و+ كل  من  قتلوا  ال+ شهداء  ينعموا  ب+ ال+ براءه  عداله  عدلات
-2, انتبهوا  غرد  ب+ ال+ خير  غرد  ب+ صوره  غرد  ب+ ذكر  الله  هاشتاق  اذكر  الله  سوم +ه
-2, رونالدو  يسعي  ل+ ال+ انفراد  ب+ رقم  قياسي  جديد  في  دوري  ال+ ابطال  امارات  سبورت
-2, كيف  يتجاوز  ال+ ليبراليون  ب+ مجلس  ال+ شعب  مازق  ال+ مقاعد  ال+ قليله  عمرو  حمزاوي  بوابه  ال+ شروق
-2, الفيس  بوك  وواتس  اب  تدرسان  ادخال  خدمه  تحويل  ال+ اموال  عبر  صحيفه  ال+ خليج  واتس  اب  الفيس
0, رقم  بعض  ال+ حضور  في  ال+ منتدي  من  ال+ مصريين  ال+ مءيدين  ل+ جماعه  ال+ اخوان  هاجم +ني و+ انتقد  اراء +ي و+ لكن  دون  تطاول  او  عنف  لفظيه
-2, محو  دلجا  من  علي  ال+ خريطه  بعد  ال+ قتل  و+ ال+ اعتقال  و+ ال+ تعذيب  ل+ اهل +ها و+ تدمير  ال+ منازل  امتد  ال+ امر  ل+ حرمان  ال+ حقول  من  ال+ ماء
0, ابو  ال+ فتوح  ال+ انفلات  ال+ امني  صناعه  و+ لكن  علي +نا مساعده  رجال  ال+ امن  ال+ شرفاء  علي  ال+ قيام  ب+ واجب +ه
-2, شير  وريتويت  ابوس  ايديكوا  ال+ دكاتره  ال+ لي  يقدروا  يتواجدوا  عند  ال+ مقطم  انزلوا  في  رقم  حال +ه اصاب +ه ب+ ال+ خرطوش  و+ ارتفع  عدد  ال+ قتلي  من
-2, اطالب  ال+ رءيس  مرسي  ان  يحل  ضيفا  علي  احد  ال+ قنوات  ال+ فضاءيه  التي  استضافه +ه اثناء  حمله +ه ال+ انتخابيه  ل+ يرد  علي  اسءله  ال+ شعب  ن
-2, هل  يعزل  وزير  ال+ دفاع  ال+ اميركي  ال+ رءيس  اوباما  بعد  حادثه  واشنطون  او  يعلن  اوباما  ال+ طوارء  و+ حظر  ال+ تجول
-2, اغلاق  ال+ لجان  امام  ال+ ناخبين  و+ تعطل  حركه  ال+ تصويت  و+ تكدس  ال+ ناخبين  و+ استمرار  الاخطاءالاداريه  و+ غياب  و+ ضعف  ال+ اشراف  ال+ قضاءي  و+ عمليات
-2, الشقيري  ماهر  زين  خواطر  رقم  ال+ اوسكار  رقم
-2, حاول  تخسر  شي  ل+ جل  صديق +ك وولا  تخسر  صديق +ك ل+ جل  شي
1, مصطفي  حسني  اعجاز  يبهر  ال+ عقول  لا  يصدق  عن  ال+ بعوض  اقرا  ثم  قل  سبحان  الله  ال+ عظيم  ان
-2, شاهد  ال+ تقييم  ال+ سياسي  و+ ال+ دبلوماسي  ل+ ال+ وضع  في  سوريا  نشات  الديهي  في  ال+ ساده  ال+ محترمون
-1, اما  المتاسلمين  ال+ جهال  ادعياء  ال+ سلفيه  الجاميه  لا  اخلاق  و+ لا  مبادء  يتشمتون  و+ يضحكون  علي  جثث  مجزره  رابعه  العدويه
-2, ياقلب  بشويش  بشويش  علي  ال+ عين  ماعد  اشوف  قدامي  كل  ماطرا  علي  ال+ زين  ماعدا  انا  تشل  اقدام +ي عبدالمجيد
-2, لا  يوجد  فرق  بين  لون  ال+ ملح  و  لون  ال+ سكر  كلي +هما نفس  ال+ لون  و  لكن  س+ تعرف  ال+ فرق  بعد  ال+ تجربه  ك+ ذلك  هم  ال+ بشر
-2, ال+ دكتور  بيطلع  علي  ال+ حساب  من  فتره  ل+ اخري
-2, و+ ماذا  عن  كفاءه +ها في  تامين  ال+ انتخابات  و+ محاكمه  مبارك  و+ بيوت  و+ اسر  لواءات  ال+ مجلس  ال+ عسكري
-2, هل  نسي  يوسف  ال+ حسيني  حق  محمد  ال+ جندي  و  كريستي  و  جيكا  لماذا  لا  يهاجم  وزير  ال+ داخليه  محمد  ابراهيم  ال+ هجوم  كان  ايام  مرسي  بس
0, محمد  مرسي  احترم +ك السيسي  انت  ظالم
-2, ال+ حلقه  ال+ عاشره  ال+ جزء  ال+ ثالث  مو  عامر
-1, ال+ جيش  لم  يخون  مرسي  فقط  بل  خان  ال+ شعب  ال+ مصري  ب+ اكمل +ه
-2, ال+ ابواب  الي  الله  كثيره  و  متعدد +ه حتي  لا  تتعب  ال+ ابدان  و  لا  تفتر  ال+ همم  صلاه  دعاء  صدق +ه تفكر  في  خلق  الله
-1, ال+ عرص  في  نيويورك
1, احب +ك ربي  جميل  ال+ صفات  كريم  ال+ عطايا  و+ جزل  ال+ هبات  ف+ انت  ال+ رحيم  ال+ لطيف  ال+ حليم  و+ اول  حب  يلم  ال+ شتات  احب +ك ربي
-2, رقم  اجتماع  د  ابو  ال+ فتوح  ب+ ال+ متطوعين  رقم  يو  Ù
-2, محكمه  جنوب  ال+ قاهره  ترفض  استشكال  مءسس  البلاك  بلوك  علي  حبس +ه رقم  اشهر  في  تحطيم  نصب  ال+ تحرير  مصر
-1, اون  تي  في  تجبر  ضيوف +ها علي  قول  ما  تريد  و+ ال+ مذيعه  ترفع  ورقه  امام  ال+ ضيف  ل+ يقرا  من +ها اعلام  ال+ عار
-1, محاربه  ال+ ظلم  بالظلمستنتهي  ب+ ظلم  ال+ طرفين  اخوان  عسكر
-1, خالد  علي  نرحب  ب  ال+ اخوان  ال+ مشاركين  في  اسقاط  قانون  ال+ تظاهر  شفتوا  ال+ خول  ده  بيقول  ايه  عايز  يحط  ايد +ه في  ايد  بلطجيه  رابعه
-2, ال+ قبض  علي  رقم  مصريين  بين +هم رقم  من  اسره  واحده  ب+ روما  ل+ ال+ اشتباه  في  تهريب +هم مهاجرين
-2, زياره  د  ابو  ال+ فتوح  ل+ كنيسه  ال+ سيده  ال+ عذراء  ب+ ال+ اقصر  من  ال+ ارشيف
-2, ال+ بوابه  نيوز  توريد  رقم  طنا  من  محصول  ال+ قمح  بق +نا
-2, عرض  ال+ اسبوع  رقم  الف  متابع  شوارع +نا فن  تتقن +ه ال+ نساء  ذلك  ال+ شخص  شي  ود +ك تجربه  بوح  درر  عجب +ني حلو  مكه  رقم
-1, الاسواني  يروي  عن  مءجر  شقه  انا  س+ اطرد  صاحب +كم ان +ه قتل  و+ كذب  و+ غش  و+ نكث  و+ عود +ه و+ ليس  ان +ه ملتح  و  ال+ مقال  كاملا
-2, محمد  فوزي  شاعر  ال+ منصوره  ال+ حريه  ل+ ال+ جدعان  ال+ حريه  ل+ طلاب  صيدله  ال+ منصوره
-2, قال  ال+ توكل  انا  ذاهب  ل+ ال+ عمل  ف+ قال  ل +ه ال+ نجاح  و+ انا  ذاهب  مع +ك و+ قال  ال+ تواكل  انا  جالس  ل+ ارتاح  ف+ قال
-2, اداره  ال+ صفحه  من  هو  مرشح +ك ل+ انتخابات  ال+ رءاسه  ال+ مصريه  شاركوا +نا علي  الرابط  ال+ تالي
-2, من  ال+ متوقع  ان  تقوم  ال+ جماعه  التي  حاولت  اغتيال  وزيرالداخليه  ب+ عمليات  ارهابيه  اخري
-2, عادل  فقيه  يغرد  عن  تاجيل  ال+ دراسه  و+ كوروا +نا كوروا +نا كوروا +نا في  جده  تاجيل  ال+ دراسه  خطر  فيروس  كوروا +نا ال+ سعوديه
-2, صباح  ال  ضباب  في  بوسطن  علي  ال+ واجهه  ال+ بحريه
-2, ال+ وطن  ال+ جمعيه  ال+ تاسيسيه  ال+ اخطاء  ذات +ها مجددا  عمرو  حمزاوي
0, و+ ان  يسهر  علي  محاسبه  قانونيه  ناجزه  و+ علنيه  ل+ من  ارتكبوا  ال+ عنف  و+ اعتدوا  علي  كنيسه  دهشور  و+ ان  لا  ينتهي  ال+ حال  الي  اللا  عقاب  واللا  عداله  ك+ احداث  سابقه
1, احلي  اغنيه  تيتر  في  رمضان  اغنيه  شيرين  مشاعر  من  مسلسل  حكايه  حياه  ال+ نسخه  ال+ اصليه  مصر  كلام  في  ال+ حب
-2, ال+ تحرير  ب+ ال+ صور  جورج  ك+ لوني  اشهر  عزاب  هوليوود  يخطب  بريطانيه  من  اصل  لبناني  خطب  ال+ ممثل  جورج  ك+ لوني  ل+ ال+ صور
-2, ال+ قراءه  هي  ان  تذهب  ب+ عقل +ك و+ مشاعر +ك خارج  حدود  ال+ مكان  و+ ال+ زمان  مصطفي  محمود
-2, شاهد  اخر  كلام  خطاب  عبد  ال+ ناصر  حول  ال+ اشتراكيه  و+ ال+ اخوان
-2, نصف  ال+ دنيا  تاجيل  محاكمه  مرسي  ب+ احداث  ال+ اتحاديه  ل  رقم  مايو
-2, شاهد  اخر  كلام  احداث  ماسبيرو  من  يدفع  ال+ فاتوره
0, لو  انصف  ال+ اخوان  ل+ صارحوا  ال+ شعب  ب+ ان  طاءر  ال+ نهضه  الذي  اخفوا  هويه +ه هو  ال+ بومه  ولغيروا  شعار +هم من  الي
-2, ساركوزي  ما  يحدث  في  ال+ شرق  ال+ اوسط  هو  تطهير  ديني  ل+ ال+ مسيحيين  في  صحه +كم
0, لي +ه ال+ معتصمين  ال+ لي  في  رابعه  ما  يسلموش  ال+ مطلوب  ال+ قبض  علي +هم و+ يشيلوا  الدشم  و+ ال+ متاريس  و+ يفتحوا  ال+ طريق
-2, ال+ ثوار  مره  اخري  في  ميدان  ال+ تحرير  خطوات  واضحه  و  كثيره  لم  تتخذ  لماذا  ال+ تباطء  و  انصاف  ال+ حلول
-2, ما  يصدر  عن +ي اقول +ه هنا  مباشره  او  عن  طريق  رابط  امد +كم ب +ه هنا  غير  ذلك  ليس  من +ي و  لا  انا  من +ه
-2, حزب  ال+ كنبه
0, زمان  كنت  اغرد  في  ال+ سياسه  و+ قالوا  قديما  ال+ سياسه  نجاسه  ال+ حمد  ل+ الله  ان +ي تطهرت  من  تلك  ال+ نجاسه  مع +كم ادهم  مصر  ال+ تحرير  مرسي  رءيسي  السيسي
0, اطهر  رءيس  وزراء  في  تاريخ +نا ال+ تحفظ  علي  اموال  هشام  قنديل  دون  اي  تهمه  بكر +ه تشوفو  مصر
-2, فيما  يلي  مجموعه  طويله  و+ مترابطه  من  ال+ تغريدات  و+ التي  س+ تنشر  كامله  ب+ ال+ غد  في  مقاله +ي ب+ جريده  ال+ وطن  ارجو  ال+ صبر  علي +ي قرات +ها و+ اشكر +كم جميعا
-2, عرض  ال+ اسبوع  رقم  الف  متابع  شوارع +نا فن  تتقن +ه ال+ نساء  ذلك  ال+ شخص  شي  ود +ك تجربه  بوح  درر  عجب +ني حلو  مكه  رقم
-2, دعلاء  الاسواني  كيف  انصف  ال+ امام  محمد  عبده  ال+ مراه  اقرا  ال+ مقال  كاملا
-2, دي  اخره  ال+ لي  بيحاول  يوصل  راي +ه في  رقم  حرف  كل  واحد  بياخد  ال+ لي  علي  مزاجهبلاها  نقاش  علي  تويتر
-2, تم  سرقه  ال+ صفحه  ال+ رسميه  ال+ خاصه  ب +ي علي  الفيس  بوك  و+ جاري  انشاء  صفحه  جديده
-2, تركيا  تصعد  موقف +ها ضد  اسراءيل  و+ تقرر  مرافقه  سلاح  ال+ بحريه  ل+ اي  اسطول  يكسر  حصار  غزه
-2, د  عباس  شومان  وكيل  ال+ ازهر  ال+ شريف  ال+ ساده  ال+ محترمون
-2, مرسي  يدعو  ال+ رءيس  ال+ موريتاني  ل+ ال+ مشاركه  في  ال+ قمه  ال+ اسلاميه  ب+ ال+ قاهره
-2, بدء  حفل  توقيع  بروتوكول  تعاون  مع  ال+ مستشار  اشرف  هلال  محافظ  ال+ منوفيه  ل+ محو  اميه  ال+ عاملين  ب+ ال+ جهات  ال+ حكوميه  هناك  ضمن
-1, كنت  اعتقد  ان  طاهر  ابو  زيد  لا  يفهم  في  ال+ سياسه  و+ ال+ ان  تاكدت  ان +ه لا  يفهم  لا  في  ال+ سياسه  و+ لا  في  غير +ها عسكري  شطرنج
-2, شاهد  اخر  كلام  تاريخ  وقفات  و+ مظاهرات  حركه  كفايه
-2, يوسف  ال+ حسيني  يقترح  فكره  ب+ شان  ال+ نصب  ال+ تذكاري  ب+ ال+ تحرير  ال+ ساده  ال+ محترمون
-1, موالي +نا ال+ تيس
1, ال+ رضا  خلق  جميل
-2, قديما  طرد  صالح  سليم  رءيس  ال+ اهلي  طاهر  ابو  زيد  من  ال+ فريق  ال+ يوم  عرفنا  قيمه +ك و+ بعد  نظر +ك يا  صالح
-2, ال+ مشير  السيسي  بدا  رقم  يونيو  و+ يريد  استكمال  ال+ مشوار
-2, ال+ شروق  بث  مباشر  مءتمر  صحفي  ل+ لجنه  ال+ عليا  ل+ ال+ انتخابات  ال+ رءاسيه  بث  مباشر  مءتمر  صحفي  ل+ لجنه  ال+ عليا  للا  مصر
-2, جمعه  استرداد  ال+ ثوره  رقم  سبتمبر  ال+ بوم  صور  رقم
-2, محلب  معدل  ال+ فقر  زاد  مع  ازدياد  ال+ دعم  و+ ال+ حاله  ال+ امنيه  مستقره  و+ ال+ شرطه  تبذل  جهودا  ل+ تحسين +ها مصر
-1, السيسي  هو  ال+ كبش  ال+ لي  هيدفع  ثمن  عوده  ال+ دوله  من  ال+ اخوان  ل  ال+ جيش  و+ قبل +هم نهايه  مشروع  ال+ توريث  وهيتصالحومع  ال+ اخوان  ب+ راس +ه و
-2, بينما  اشار  حمد  الي  ان  ال+ هجوم  ال+ اسراءيلي  علي  غزه  جريمه  حرب  وفق  ال+ مواثيق  و+ ال+ قوانين  و+ ال+ اعراف  ال+ دوليه  مسوخ +كم اعتبر
-2, عمرو  ال+ شوبكي  رقم +ه اتغير  في  ال+ كشوفات  ل+ ال+ مره  ال+ ثالثه  بقي  رقم  ياريت  ريتويت  علشان  ال+ لي  لسه  ما  رحش  يعرف
-2, ال+ مذيعه  مش  في  ال+ سي  بي  سي
-2, انسانه  من  ال+ يمن  اسم +ها توكل  تدق  طبول  ال+ حرب  و+ تطلق  صيحات  ال+ قتال  تضامنا  مع  منصه  رابعه  ما  راي +ها في  قتل  جنود +نا يوميا  في  سيناء  علي  يد  @@اصدقاءها@@ +ها
-2, رابط  قراءه  و+ تحميل  ال+ معصره  عدد  ال+ يوم  اذا  لم  تتمرد  ف+ ما  ال+ فرق  بين +ك و+ بين  دكر  ال+ بط  مع  فقرات  قلمين  و+ رسوم  ال+ راءع  عمرو  سليم
-2, نقلا  عن  مصريه  مسلمه  لن  يتوقف  ال+ نيل  عن  ال+ جريان  و+ لن  يتوقف  ال+ مصريون  عن  ال+ تصدي  ل+ ال+ انقلاب  صوره  ال+ يوم
-2, وزير  اسراءيلي  يجب  تعزيز  ال+ حكم  ال+ ذاتي  ال+ فلسطيني  ال+ مستقبل  اسراءيل
-2, ال+ ان  هبه  موريف  منسق  منظمه  ضيف +ه اخر  كلام  علي  ال+ هواء  رقم
