text,polarity
 الي  من  الغوا  عقول +هم و  قالوا  ان  فيديو  ال+ قصاص  مفبرك  ال+ فيديو  ال+ اصلي  اهوايام  ترشيح  خيرت  الشاطرلم  ادعي  في  ال+ حلقه  ان  مرسي  كان  رءيسا  وقت +ها,-1
 من  لا  يحترم  ال+ سلام  ال+ جمهوري  ل+ بلد +ه كيف  ل +ه ان  يكتب  دستور +ها,-1
 ما  يحدث  مع  ال+ معتقلين  ال+ سياسيين  في  ال+ سجون  ال+ ان  جريمه  جديد +ه ضد  ال+ انسانيه  كفا +كم جراءم,-1
 شرييفه  ف+ يفي  عبده,-1
 ل+ ال+ اسف  في  مصر  عند +نا جميع  انواع  ال+ سياحه  و+ مش  عارفين  نستغل +ها كلام  و  كلام  ال+ ساده  ال+ محترمون,-1
 سيطر +ه ال+ بلطجيه  ال+ مسلحين  علي  ال+ شوارع  ليلا  قتلوا  ملتحيا  امس  في  جسر  ال+ سويس  كارث +ه امنيه  غير  مسبوق +ه,-1
 الاخواني  ال+ لي  داخل  يتجشا  و+ يقول +ك ال+ خبر  نزل  في  ال+ يوم  السابعايوه  نزل  متفبرك  ب+ فضل  حد  من  رجاله +كم اكيدلكن  ذلك  لن  ينفي  ان +ه مفبرك  ل+ تخدعوا  ب +ه ال+ ناس,-1
 اوعي  تقول  عسكري  غلبان  هوا  و  سيد +ه فضوا  ميدان  ال+ داخليه  بلطجي +ه,-1
 في  بنات  مستحيل  تحط  صور +ها علي  الفيس  لو  هيقتلوها  بس  تويتر  عادي  عن  ال+ ازدواجيه  اتحدث,-1
 ال+ طريق  الي  ال+ ديمقراطيه  يتاكل  محاكمات  عسكري +ه تقاعس  عن  حمايه  ال+ تظاهر  ال+ سلمي  رفض  ال+ رقابه  ال+ دوليه  ل+ ال+ انتخابات  عدم  حسم  حق  ال+ مغتربين  في  ال+ تصويت,-1
 قلت  ل+ ال+ رءيس  شباب  ال+ ثوره  لفقت  ضد +هم ال+ تهم  من  اجهزه  ال+ امن  و+ انت  تسال  اجهزه  ال+ امن  عن  ال+ ابرياء  في +هم هل  تتوقع  ان  تعترف  اجهزه  ال+ امن  ب+ ال+ تلفيق  و+ تعتذر,-1
 ل+ ازلت  معترضا  علي  تشكيل  ال+ جمعيه  ال+ تاسيسيه  ان +ه يجعل  دستور  مصر  في  يد  اغلبيه  تنتمي  الي  ال+ اسلام  ال+ سياسي  ال+ دستور  يجب  ان  يمثل  ال+ مصريين  جميعا,-1
 من  بارز  الله  ب+ ال+ معاصي  خاب  و+ خسر  دنيا  و+ اخر +ه و+ كفاه  هذا  الهاشتاج  و+ فضاءح  معاوني +ه انتخبوا  ال+ عرص,-1
 النضارات  بقت  موضه  تقويم  ا  ?  سنان  بقي  موضه  برضو  مش  بعيد  بكر +ه تلاقي  صحبه +ك جايالك  ب+ كرسي  متحرك  تفوليلها  سلامه +ك اتشليتي  مرار  طافح,-1
 محاكم +ه ال+ متورطين  و+ ذلك  ب+ شرط  ان  تكون  ال+ حكومه  و+ اجهزه +ها لدي +ها ال+ مصداقيه  و+ ليست  صاحب +ه سوابق  في  ال+ تزوير  و+ ال+ تدليس  و+ الصاق,-1
 ال+ سياسه  ال+ شرعيه  التي  يعمل  ب +ها ال+ سلفيون  في  بلاد  ال+ حرمين  مزور +ه و+ مكذوب +ه علي  ال+ اسلام  و+ ان  صفق  ل +ها كبار  ال+ علماء  و+ اتحدي  في  ذلك,-1
 ال+ انفلات  ال+ امني  ال+ موجود  ليس  نتيجه  ل+ ضعف  ال+ امن  وحد +ه ضعف  مءسسات  ال+ دوله  و+ تراخي +ها ادي  الي  تمرد  علي  سلطتهالدوله  في  خطر  و+ ل+ ابد  من  اعاده  ال+ سياسه,-1
 لا  اعترف  ب+ دستور  مسلوق  علي  عجل  خوفا  من  حكم  ال+ محكمه  ب+ بطلان  ال+ لجنه  التي  كتبت +ه لا  اعترف  ب+ رءيس  يعطل  ال+ قانون  رءيس +كم ديكتاتور  و+ دستور +كم باطل,-1
 كلام  و+ كلام  حمل +ه لا  اضحيه  هذا  ال+ عام  تءكد  حب  ال+ اخوان  ل+ ال+ خرفان  ال+ ساده  ال+ محترمون,-1
 مذبح +ه ميدان  رابع +ه العدويه  جريمه  نكراء  و+ س+ يحاسب  ال+ شعب  ال+ مصري  مرتكبي +ها رابع +ه العدويه,-1
 و  ال+ قضاء  بقي  حلو  دلوقتي  عشان  قفل  قناه  مش  عاجبانا  مش  ده  ال+ قضاء  ال+ فاسد  ال+ مسيس  بتاع  مبارك  ال+ لي  حل  ال+ مجلس  بقي  ف+ ل +ه دلوقتي,-1
 ده  شفيق  ال+ لي  متقدم  في +ه بلاغات  ال+ دنيا  اخذ  نصف  ال+ اصوات  يعني  نصف  ال+ ناس  قبلت  ال+ عمي  و+ لا  قبلتوش  اغلبيه,-1
 ال+ دماء  التي  اريقت  في  مجزر +ه ارتكبت +ها ال+ دوله  بماسبيرو  ل+ ايم +كن ان  تضيع  دون  حساب  واجب  ال+ رءيس  ان  ينفذ  وعد +ه ب+ محاكم +ه كل  من  تورط  في  قتل  ابناء +نا,-1
 ماذا  تفعل  ال+ معده  اذا  فاجا +ها ال+ كبد  ب+ ضرب +ه قاتل +ه ان +ها مصر  ضربات +نا ال+ قاتله  تاتي +نا من +من كانوا  اهل +نا و+ جيران +نا و+ ابناء +نا,-1
 ال+ دين  ليس  حرف +ه و+ لا  يصلح  لان  يكون  حرف +ه و+ لا  توجد  في  ال+ اسلام  وظيفه  اسم +ها رجل  دين  مصطفي  محمود,-1
 مصر  ثالث  اعلي  ال+ دول  ديونا  في  ال+ عالم  رب +نا ينتقم  من  ال+ عصابه  واحد  واحد  و+ يوري +نا في +هم يوم,-1
 ا  ا  يا  سلام  روح  ام  ال+ ناءب  ال+ عام,-1
 اخشي  ان  ال+ ضرر  و  ال+ دمار  ال+ ناتج  من  طريق +ه و  اسلوب  اداره  ال+ بلاد  منذ  ال+ ثوره  حتي  ال+ ان  لن  يمكن  اصلاح +ه,-1
 لو  ال+ انتخابات  لم  تزور  ل+ كان  شفيق  خسر  حتما  و+ اتوقع  من +ك الا +لا تشارك  في  هذه  ال+ مسرحيه  التي  لدي +ها من  ال+ مخالفات  ما  يبطل  عشر  انتخابات,-1
 ال+ اعلام  ال+ حكومي  ال+ منافق  يقول  ان  الذين  اعتدوا  علي  ال+ متظاهرين  اهالي  عاديون  هل  اصبحت  زجاجات  ال+ مولوتوف  من  مستلزمات  ال+ مطبخ  في  ال+ عباسيه,-1
 يوسف  ال+ حسيني  يفضح  كذب  قناه  ال+ جزيره  و+ يكشف  تمثيل  ال+ اخوان  دور  ال+ موتي  تحت  اشراف  ال+ جزيره,-1
 حزب  ال+ نور  س+ يشارك  في  لجن +ه ال+ دستور  حزب  ال+ نور  يعمل  دوش +ه في  كل  موضوع  و+ في  ال+ اخر  يطلع  عيل,-1
 ال+ نصب  ال+ تذكاري  ال+ حقير  الذي  يتم  انشاء +ه ال+ ان  في  ميدان  رابع +ه س+ يكون  اول  شيء  يتم  اسقاط +ه بعد  اسقاط  ال+ انقلاب,-1
 انا  ابكي  و+ ادري  ان  دموع  ال+ عين  خذلان  و+ ملح  محمود  درويش,-1
 مجتمع  هيفضل  طول  عمر +ه حافظ  مش  فاهم  حاج +ه,-1
 قم +ه ال+ مسخره  الببلاوي  بيقول  انا  ليا  ملاحظات  علي  قانون  ال+ تظاهر  ياعم  هو  انا  ال+ لي  مطلع +ه,-1
 ل+ دستور  يعامل +ني انا  و+ اولاد +ي ك+ مواطنين  من  ال+ درجه  ال+ ثانيه  ب+ ال+ تاكيد  س+ اصوت  علي +ه ب  لا  و+ الف  لا,-1
 ال+ عسكر  خاين  ك+ ال+ عاده  دخلوا  ال+ جامع  ب+ ال+ بياده  مجزر +ه ال+ عباسيه  عسكر  كاذبون  لن  ننسي  لن  نسامح,-1
 بعد  تبرءه  ساءق  حمدين  صباحي  ال+ متلبس  ب+ حمل  ال+ سلاح  و+ سرقه  ال+ اثار  كتبت  ل +كم ان +ه س+ يسير  مطيعا  خلف  ال+ انقلاب  امس  قال  ان +ه يءيد  سيسي  لو  ترشح  ل+ ال+ رءاسه,-1
 من  شباب  تمرد  و+ حركه  يونيو  في  لجن +ه ال+ دستور  و+ شباب  يناير  الذين  دعموا  يونيو  غاضبون  اشربوا  يا  اغبياء,-1
 اعتذار  سي  بي  سي  عن  حلق +ه ال+ شيطان  ال+ اراجوز  جزء  من  ال+ تمثيليه  ل+ اظهار  ان +ها شملت  مساسا  بسيسي  او  ال+ انقلاب  لا  تصدقوا,-1
 ضابط  جيش  يضرب  زياد  العليمي  اصغر  عضو  منتخب  في  مجلس  ال+ شعب  و  يقول  ل +ه خل +ي مجلس  ال+ شعب  ينفع +ك ب+ داي +ه طيب +ه ل+ عرس  ال+ ديمقراطيه,-1
 من  ال+ طبيعي  ان  تجد  شخصا  منافقا  و+ من  ال+ ممكن  ان  تجد  رجل  دين  منافقا  لكن  ما  يفعل +ه علي  جمعه  تخطي  كل  ال+ حدود,-1
 راجعت  ال+ ردود  ف+ وجدت  ال+ متزمتين  دينيا  هم  ال+ اكثر  استعدادا  ل+ ال+ تطاول  بالبذاءات  ان +هم يخافون  من  ال+ نقاش  حتي  لا  تهتز  محفوظات +هم التي  لم  يفكروا  في +ها,-1
 ايها  الغيورون  علي  ال+ قانون  هل  سمعتم  عن  تهريب  ال+ متهمين  ال+ امريكان  و  الف  مدني  في  ال+ سجن  ال+ حربي  و+ اعلان  دستوري  باطل  يمنح  ال+ حكم  للعسكراين  كنتم,-1
 ال+ شيخ  حسان  يءكد  ان  مرسي  يمتلك  شرعي +ه قراني +ه و+ شرعي +ه نبويه  الي  متي  هذه  ال+ تجاره  ب+ ال+ دين  ب+ ال+ مناسبه  اين  اموال  ال+ تبرعات  التي  جمع +ها ال+ شيخ  حسان,-1
 نفاق  ال+ جموع  من  افات  مجتمعات +نا ف+ ال+ كثير  يعبرون  عن  مواقف +هم في  جلسات +هم ال+ خاصه  و+ مكالمات  ال+ هاتف  بينما  ينافقون  ال+ جماهير  في  ال+ علن  خوفا  علي  شعبيه +هم,-1
 ب+ ال+ فيديو  عكاشه  و+ الله  هيفاء  و+ هبي  ست  مش  طري +ه و+ ال+ لي  يتجوز +ها يبقي  خد  خازوق  بواب +ه ال+ قاهره  مصر  توفيق  عكاشه,-1
 حق  @@شهداءنا@@ +نا يضيع  ب+ شكل  منظم  نظام +نا ال+ قضاءي  عاجز  عن  ال+ قصاص  و+ ال+ جهات  ال+ تشريعيه  و+ ال+ تنفيذيه  لم  تدعم +ه و+ محاسب +ه كل  من  قصر  في  جمع  ال+ ادله  ضروره,-1
 اتحدي  اي  شيخ  من  المتاجرين  يطلع  يقول  ال+ كلام  ال+ لي  بيتقال  قدام  ال+ سفاره  علي  الهواليه  ان +هم يعشقوا  ال+ تحريض  بس  و+ تسخين  ال+ شباب  لان  ده  بيزود  السبوبه,-1
 تكوين  لجن +ه ال+ خمسين  جامل  ب+ شكل  كبير  ال+ قوي  ال+ سياسيه  علي  حساب  ال+ شباب  و+ ال+ اقباط  ال+ ساده  ال+ محترمون,-1
 منع  حازم  عبد  ال+ عظيم  و+ ال+ سيد  ال+ بدوي  اكبر  انصار  ال+ انقلاب  ال+ عسكري  من  ال+ سفر  يمثل  تطبيقا  ل+ مبدا  صاحب  ال+ حمير  اضرب  ال+ مربوط  يخاف  ال+ ساءر,-1
 اظن  ان  من  افسد  شيءا  ف+ علي +ه اصلاح +ه يجب  اعلان  ال+ جماعه  ال+ اسلاميه  و+ ال+ اخوان  منظمات  ارهابي +ه و+ اصلاح  ما  افسدو,-1
 ال+ حماره  ام +ك فطيم  النعاشه  و+ انت  ولد +ها و  اذا  فكرت  تصير  ولد  حلال  اطلب  من  ف+ يفي  عبده  ال+ ام  ال+ مثاليه  تتبنا +ك هه,-1
 ب+ جد  كد +ه اوفر  اوفر  انت  قررت  تنتخب  السيسي  مع  ان  حمدين  صحب +ك و+ كنت  معي +ه و+ كان  افكار  السيسي  غير  افكار  حمدين  محمود  سعد  متا,-1
 تطاول +ك علي  شيخ  ال+ ازهر  تجاوز  كل  ال+ حدود  ال+ ساده  ال+ محترمون,-1
 ال+ مذيع  ال+ محترم  بتاع  مصر  بيقول  في +ه مظاهرات  في  شبرا  بتهتف  ب+ ال+ طول  ب+ ال+ عرض  حنجيب  ال+ اسلام  ال+ ارض  ثم  يتساءل  ما  دخل  ال+ دين  في  صراع  سياسي,-1
 اي  شيء  يحدث  س+ يقول  ال+ عربي  لماذا  ب+ هذا  ال+ توقيت  تحديدا  ل+ ما  لا  تضعوا  ل +نا ب+ ال+ تقويم  ال+ اوقات  ال+ مناسبه  ب+ نظر +كم متي  نقاوم  و+ متي  نتكلم  غز,-1
 ال+ ثوره  قامت  اساسا  من  اجل  انهاء  ال+ حكم  ال+ عسكري  الذي  جثم  علي  صدر  مصر  ستين  عاما  و+ اوصلنا  الي  ال+ حضيض  اذا  لم  يسترد  ال+ شعب  ال+ سلطه  ب+ ال+ كامل  ف+ قد  فشل +نا,-1
 فساد  في  بعض  ال+ مستشفيات  ال+ غير  خاضع +ه ل+ ال+ رقابه,-1
 ال+ دين  ال+ داخلي  في  مصر  يمثل  كارث +ه و+ ليس  ال+ دين  ال+ خارجي  ال+ ساده  ال+ محترمون,-1
 عدم  وجود  مصدر  محايد  ل+ ال+ معلومه  بقي  شيء  مقرف  جدا  ب+ صراح +ه,-1
 من  غادر  سوريا  ب+ طريق +ه غير  شرعي +ه لا  يحق  ل +ه انتخاب  رءيس +ها ال+ اسد  ال+ انتخابات  ال+ سوريه,-1
 في  مصر  ال+ انقلاب  تعلو  اصوات  ال+ عهر  و+ ال+ دعاره  و+ تخفض  اصوات  ال+ حق  و+ ال+ عدل  و+ ال+ شرفاء  تحكم +هم بياده  تلاحق +هم رصاص +ه تاوي +هم سجون,-1
 انا  بعد  ما  عشت  ال+ معاناه  السنادي  لا  يمكن  اخلي  ولادي  يكرروا +ها مال +ها صناع +ه ثانوي +ه عام +ه,-1
 رءيس  حزب  ال+ نور  ال+ وهابي  ظهر  علي  ال+ جزيره  و+ ظل  يلعن  في  وثيق +ه ال+ سلمي  عندما +ما قال  ل +ه ال+ مذيع  ان  ال+ مجلس  ال+ عسكري  ال+ مسءول  ال+ اول  عن  ال+ وثيقه  رفض  ال+ تعليق,-1
 من  عيوب  وساءل  ال+ تواصل  ال+ اجتماعي  ان +ها اصبحت  اداه  ل+ رد  ال+ فعل  و+ ليس  ال+ فعل  ننشغل  ب+ ردود  ال+ افعال  ال+ يوميه  اكثر  ما  ننشغل  ب+ ال+ تخطيط  و+ ال+ تفكير  ل+ ال+ مستقبل,-1
 اعلام  ال+ عار  يكذب  ك+ ال+ عاده  ل+ تشويه  صور +ه ال+ رءيس  مرسي  مسءولو  ال+ سجن  يءكدون  ان +ه لم  يطلب  اي  ميز +ه او  استثناء  دع  ال+ كلاب  تنبح,-1
 س+ نفعل  كل  ما  نستطيع  ل+ اسقاط  هذا  ال+ دستور  ال+ باطل,-1
 مشايخ  ال+ بياده  عكس  @@اسماءهم@@ +هم احمد  ال+ طيب  اقسي  قلب  مسلم  علي  جمعه  الغي  صلاه  ال+ جمعه  احمد  كريم +ه ابخل  في  ال+ حق,-1
 تبدا  رحل +ه ال+ شعب  ال+ مصري  مع  ال+ حاكم  ب+ ال+ ثناء  علي  ال+ بطن  التي  انجبت +ه و+ تنتهي  ب+ لعن  اسفل  ال+ بطن  التي  انجبت +ه,-1
 قص +ه ان  ده  رءيس  منتخب  و+ لازم  يكمل  باطل +ه و+ ال+ دليل  ال+ ارجنتين  و+ نيكسون  ال+ لي  استقال  ل+ ما  كذبماهياش  عافيه  لو  فشل  و+ عاند  و+ صمم  يخلف  و+ عود +ه هيعطل  ال+ بلد,-1
 دول  اوروبا  اوقفت  رحلات  شركات +ها الي  مصر  شركات  ال+ تامين  ترفض  عمل  وثيق +ه ل+ ال+ مسافر  بكر +ه تشوفو  مصر,-1
 د  عبدالمنعم  سعيد  اسراءيل  تطالب  ال+ عالم  ب+ ال+ اعتراف  ب+ فاشيه +ها و+ عنصريه +ها قانون  قسم  ال+ ولاء  ل+ يهودي +ه اسراءيل  فاشيه,-1
 اكتوبر  ال+ اخوان  جماع +ه ارهابيه  خراءر  ال+ اخوان,-1
 انا  هقوله  شرعيه +ك حمرا,-1
 جامع +ه ال+ مستقبل  شريك +ه في  سي  بي  سي  ال+ انقلاب  اعادت  امتحانا  ل+ طالب  ساقط  ب+ توصيه  من  ال+ انقلاب  و+ نجحوا +ه,-1
 اعترض  علي  ال+ طريقه  و+ ال+ مضمون  و+ ال+ توقيت  لا  يجوز  اصدار  مبادء  دستوري +ه ملزم +ه ب+ دون  استفتاء  ال+ شعب  اصلا,-1
 مصر  التي  تسجن  ابو  اسماعيل  و+ تعلي  شان  الهام  شاهين  طارء +ه,-1
