text,polarity
‘Ёнё гнд ѕе г‘ енћн» «’ж«  Џнб е ж»Џѕнд Ё””,-1
ё бм ж«яЋ— гд г’«» Ён гЌ«Ёў«  гќ бЁе е–е гёѕг«  я«—Ћне б«ё  «б «ебн Ќ–—  где ѕжг« жнд»џн —Ё÷е жгж«ће е яб «бѕг «бг’—н Ќ—«г,-1
бд  ’б г’— гЎбё« «бм я«” «бЏ«бг «б« Џдѕг«  ’б «бѕнгё—«Ўне «бм г’— »бѕ  ё б д«”е« ж б«Ќё ћгеж—е« «бЏ«‘ё ббя—е,-1
Ћж—е Ў»Џ« ж”н»я гд я–» «б«ќж«д ж«бЁбжб,-1
бћде «бќг”нд  ћ«ж“  «бб«∆Ќе б ћЏб «б ’жн  »ѕб« гд ’ж  »Ќће «бџ«Ѕ «б‘ж—м жЎ»Џ« «бё«ѕг гЌ«яг«  Џ”я—не ж Ќ’нд ж“н,-1
»”«г «бЌг—« » «Џ Ќ“» «бдж— »н—«ед «д нжг г‘ енЌ’б Ќ«ће ж«де Џѕ«же Џбм «б«”б«г «Ё÷Ќжег Ќ“» «бдж—,-1
е“нге «б«ебн гЋ«б ’«—ќ бдў«г нёжг Џбм ж«ѕ «бЌ—н«  «б« нќћбжд,-1
Ќгм «б«Џ ё«б Ё«ё  «бж«ёЏ ж«бќн«б,-1
Ќгбе ‘»«» ÷ѕ «бдёЎ нд ÷ѕ «бд∆Ў нд ÷ѕ «бдћЎ нд ÷ѕ «бдџЎ нд »ћгнЏ «б«б”д ян нЁег «бћгнЏ ж”б«г яг »яЁн Ќ’«— «÷»Ўж« ‘—я«Ѕ «бгќбжЏ,-1
«б”н”н ё«б бб«г—ня«д «д «бг’—ннд я«дж« н”«ёжд Џдже ббг”«ћѕ,-1
ег« Ё«я—нд «д «б»бжя “Џбѕе «д« яд  »«Ќ» «ќѕг »”бяд Ў«бг« б«“гег Ќ—ё ѕг жг«бен«ббе е«—жЌ «ЁЎ— ”нгжд Ёнгне”б«г н«гЏЁдннд,-1
”ёжЎ «б«дёб«» ж‘ня бяд «д’«—е ”ёЎж« ЁЏб« Ём Џнжд яб «б«Ќ—«—,-1
г« нЌѕЋ гд «б‘—Ўе «бЏ”я—не ÷ѕ «бг ў«е—нд «б”бгннд џн— гё»жб жб« нгяд «б”г«Ќ »е Ён г’— «бЋж—е «е«де Ём г’—н ен «е«де бб‘Џ» «бг’—н ябе,-1
Џё«» «бгќ—» еж «бё б Џдѕ «бЌё—«Ѕ Џѕнгн «б«д”«дне ЁёЎ яЁ«не е–« «бгдЎё «бѕднЅ » «Џ «бЌнж«д«  Џё«» «бгќ—» бн” ћ—нге ё б,-1
Џдѕг« ’Џѕ днб «—г” —ждћ Џбм ”ЎЌ «бёг— ё——д« «д няжд «”е«гд« «бЌ÷«—н «’ѕ«— «‘«Џе «де ”гЏ «б«–«д ед«я ж«”бг«б«‘«Џе «жЁ— »я н— жеѕЁе« «бќн—,-1
«дёб«» б’ж’н ѕгжм еб нгяд «д нЌ«бЁ «б жЁнё »бѕ« нѕн—е «дёб«» ж»я—е  ‘жЁж г’—,-1
«бд«∆» «бЏ«г «бќ’ж’н » «Џ г—”н бџм ё—«— «б«Ё—«ћ Џд ‘»«» «б«”ядѕ—не «бгЏ ёбнд ѕе ћн нЏнѕ гЌ«яг«  «бЋж«— »«нд,-1
янЁ бг—‘ѕ  Ёже ббџдг »г«Ѕ  Џбж Џбм «бг—”н еб «бё«∆ѕ нѕбѕб «бёѕг ѕжд «д нг Ўн «бя—”н  »« бб’г  еб«б «бЁ‘б жѕг  «»н н« г’—н,-1
янЁ нЌ‘ѕ «б—∆н” г—”н «бћг«ен— б«”ё«Ў «б«Џб«д «бѕ” ж—н Ёне Ёжд н”ёЎ Ќяг «бЏ”я— Ћг н‘нѕ «б—∆н” «бнжг »«бѕж— «б—«∆Џ ббгћб” «бЏ”я—н д«ё÷ гƒ”Ё,-1
«б Џ–н» ќЎ «Ќг— б« « ’ж— «д «Ќѕ« гег« я«д Џ«ёб« «ж д’Ё Џ«ёб «ж ќ«∆Ё Џбм г’— нгяд «д нж«Ёё Џбм «б Џ–н» жбжћ«Ѕ гд «бћн‘ жбж,-1
«бяж   жн  гд џн— Ёжбж нЏ »— е я Џ—÷ «бя —ждн ж‘я—« ѕ” ж—  жн —,-1
г’— ѕжбе »” г‘ «жн «бг«ѕе «б«жбм,-1
Ўн» Ў«бг« «б«яб »ём Ё«Ќ‘е н« —н  Џг—ж «ѕн» нЁ”—бд« «“«н бгн” «бЌѕнѕн я«д  Ён Ќгбе ћг«б г»«—я ж еж ж«ёЁ »—д«гће,-1
 «ћнб «бѕ—«”е »«бћ«гЏ«  ќжЁ ж—Џ» ћѕнѕ бб«дёб«» жбяд ” е—»жд «бм г м ж«бм «нд ‘Џ»д« нб«Ќёяг ж«—÷д«  бЁўяг,-1
«ен ’енждне ж ѕЏг Ќг«” ж Џг— џ“е »–«  «бжё  « —нѕ  ѕгн— «б«ге Ё ёЁ ÷ѕ «б«дёб«» Џбм гд «Ќ Ёб  «”—«∆нб »Џ“бе «яб  ,-1
нёжбжд ж«бЏеѕе Џбм «б—«жн «д «” н— »жбжд”ян бг« ”гЏ  » —‘нЌ «б»б «ћн б—∆«”е «бгќ«»—«  дёб  «бм «бг” ‘Ём б«’«» е« »‘—ќ Ён «бЌбё гд Ё—Ў «б‘ќ—,-1
”«жн—” ў»Ўя Џбм «б«ќ— жЏгбя Ёж—г«  бг»«ѕ∆я яб Џн‘ н«»ж ѕг ќЁнЁ,-1
«бЏ»ж«  «бд«”Ёе ж«б”н«—«  «бгЁќќе г”—Ќн«  е“бне ЏЁ« Џбне« «б“гд жбг  Џѕ  ƒЋ— Џбм «б—«н «бЏ«г дёжб бб”н”н я«д «бг«бян «‘,-1
гѕЁд «бё«е—е ббЏѕ«бе г«–« нЌѕЋ «б«д Ём гЎ«— «бё«е—е «б‘—Ўе  гдЏ «ж«∆б «бЌёжё ж —Ќ» ж Ё”Ќ ббг «ќ—нд «бЁ«‘бнд,-1
÷ѕ «б«дёб«» «Џ ѕ«Ѕ«  жЌ‘не Џбм «бг ў«е—нд «бг ћенд бб Ќ—н— гЏ «б«дёб«» «ббе н—Ќг «бЏ’н— ж«бћж«н“ ббг ў«е—нд Ём «б Ќ—н—,-1
«б«Ќг—н «бг ћд” Ён ёЎ— н” г— Ён  Ќ—н÷ «бЁ де Ён г’— жн‘»е ёж« е« «б»«”бе »ћн‘ «б«Ќ б«б «бЁ—д”н,-1
«бћн‘ »ня » «б«ќ»«— бб»—«гћ «бћн‘ »ня » ќЎ»е «бћгЏе ббг”«ћѕ «бћн‘ »ня » ябге «б’»«Ќ ббгѕ«—” Ё«÷б «бћн‘ ня » ж’Ё «бг« ‘« ,-1
гжЏѕ ёЁ“ ”н”н Џбм «б—∆«”е нё —» «бЌё «Ќћ“ ѕнб Џ‘«д  Ќ÷— ЌЁб «б д’н» бяде бд нд«б џ—÷е б«д «б‘Џ» ”нЌ—ге жнЌ«яге,-1
’д«Џе «бя–» «бћ“н—е,-1
–е»  б«ѕ«Ѕ «б’б«е жЏѕ  Ёжћѕ  »Џ÷ «бгЏбёнд ёѕ «” Џгбж« «ЁЌ‘ «б»–«Ѕ«  ÷ѕн Ён —г÷«д бгћ—ѕ «ддм «ќ бЁ гЏег Ён «б—«м г« «»Џѕяг Џд «б«”б«г,-1
«бг÷Ќя «д «б’ЁЌ«  «б«”б«гне ћ—н  ж—« яб«г «б«” «–е «д г«Ён‘ «’б« я «» гд  «бнЁ «”г«Џнб «б«гнд «”ге «бЏ—» бг нџ“ж« «б«дѕб”‘ябяж жЌ‘ я«бЏ«ѕе,-1
’ЁЏе бд«‘Ўе ен ’ЁЏе Џбм жћжед« ћгнЏ« «Џ ѕ«Ѕ«  жЌ‘не «г«г гё— ћг«Џе џн— ‘—Џне  ќ—ћ Џбм «бё«джд ж Ќяг б Ёяня «бѕжбе «б«ќж«д Ён гж«ћее г’—,-1
еб «бг«дн« «‘ —Ў  Џбм г—”н г«нёЏѕ‘ Џдѕе« «я — гд нжг Џ‘«д Ў«ёе ‘»яе гё«жге «бяж«—Ћ г« ” Ќгб‘ «я — гд яѕе,-1
«Џ ’гж« Ён —«»Џе «бћн‘ ж«б‘—Ўе Ќ—ёже« ё«бж« ЌдЏ ’г «бћгЏе «џ”Ў” Ём ”Ёндя” «бЏ’«»е ”»ё ег б”Ёндя” ж«бћн‘ ж«б‘—Ўе Ќ—ёже«,-1
дЌд «ге «–« ж÷Џ  бг” ќѕгн «б«д —д  Ёне« ябге Ё÷нЌе Ён Џдж«д «н Ёнѕнж Ён нж нж» «— ЁЏ  д”»е г‘«еѕ е «яЋ— гд «б÷ЏЁ Ќёнёе гЋ» е —ёгн«,-1
«б»—«ѕЏм ‘—ня «б«дёб«» не«ћг «бћн‘ ж«б‘—Ўе ж«бЌяжге ж«б«Џб«г жн’Ёе« »«бЁ«‘не ÷ѕ ёнге «бЌн«е «б«д”«дне ж«б ж«Ёё «бжЎдм бд нЁб  «н÷« гд «бЏё«»,-1
»«бЁнѕнж «бћже—н г’дЏ «”гд   н «д «Џ ѕ«Ѕ Џбм Ќё гж«Ўдн ж«ѕн «бёг— Ён «бЌн«е яЁ«не «жёЁж« «бЁЌг,-1
гд «бгƒ”Ё «д Ёнбг »е–е «б—ѕ«Ѕе нЌўм »яб е–« «б«е г«г,-1
Ён  ÷бнб «Џб«гн ггдећ «бг ЌѕЋ «бЏ”я—н н”гн г« нёжг »е «бћн‘ гд  Ёћн— жЌ—ё жг’«ѕ—е б«гб«я «е«бн ”нд«Ѕ «Џг«б ё «бне,-1
ќбняж« Ё«я—нд «д «»—нб ѕжб я«дж« »нёжбж« г—”н Џ«н“ н«ќжд «бё÷«Ѕ бг« Ќ» нЎе—е,-1
н« Ќяжге «б»ЎмЅ «—ћжяг ”—Џж« «бг«—‘ ‘жне нж”Ё «бЌ”ндн,-1
Џ«н“  д«Ёё «н ”бЎе ж бЌ” ћ“ге« ѕе «ќ н«—я бяд бне “Џб«д «жн «д џн—я »нёжб —«н гќ бЁг‘ яб «бд«” Џдѕе« гнжб бб «ннѕ «ж «бдЁ«ё “няќбёе —»д«,-1
«бЌѕнЋ Џд «д ќ«»«  ѕнгё—«Ўне ж я«Ёƒ «бЁ—’ Ём џн«» Ќ—не  яжнд «б«Ќ“«» »гћ—ѕ «б«ќЎ«—ќб«б «бЁ —е «б«д ё«бне еж бџж ж«” г—«— ббЁя— «б”бЎжм,-1
«ббм Ќ’б гЏ гЌгжѕ ‘Џ»«д Ём «б Ќ—н— «Ё —« Џбне б«де ÷ЏнЁ ен ѕм «ќб«ё «бЋж—е г‘ «ќ,-1
«дёб«» ÷ѕ «б«”б«г «џбёж« «бёдж«  «б«”б«гне жЁ Ќж« «бёдж«  «б«»«Ќне жнћѕжд гд н’Ёё бег жне Ё б”н”н,-1
янЁ  —ћж «бде÷е ж«б ёѕг гд ‘ќ’ нЏ ёѕ «д «бгдЌбе «ќб«ён«  ÷Џ «ббжб» Ён ћн»е«,-1
Ћг«джд Џ«г« жн“нѕ ж«д г »нд ггджЏе жгЌўж—е жгЎ«—ѕе ж«—е«»не ж’«Ќ» «бё—«— ѕ«∆г« Ў«џне «–д «д г «еб «бЌё «г«г яб ”бЎ«д ћ«∆— «д’«Ё «б«ќж«д,-1
«б«дёб«» нѕг— Ћж—е нд«н— »ѕ«ж« »«б«ќж«д ж Ќжбж« ббя б «бЋж—не гд «б‘»«» ж«бнжг н–»Ќжд «б«б —«”,-1
“н г«я »  бг« ‘Џ— «б”бЁннд »џѕ— «б«ќж«д ж«дег »н” ќѕгжег ж”нбе ÷џЎ бн” «б« жЎбЏ д«ѕ— »я«— нд ёѕег »ѕ«ж« н‘ гже жнёжбж« Џбне Ў«гЏ Ён «б”бЎе,-1
днћн »ём б«” ќѕ«г ѕж— «бЏ»«ѕеџбЎ «я»— џбЎ »” бг« н»ём Ён «’—«— бЎ—Ё Џбм «” ќѕ«ге« »б ж «бЁ жм »жћж»е« Ќ б«ён —ѕ «бЁЏб «бгЏ«я”,-1
«Ќѕ«Ћ «бЏг—«дне ж’ге Џбм ћ»нд яб г’—м«бѕнд ббе ж «бжЎд ббћгнЏ,-1
Ём ећ«Ѕ «бџ « е,-1
«не« «б«ќж«д б” г ÷Ќ«н« «ддг ќд г «бЋж—е ж ж«Ў∆ г гЏ «бдў«г «бёѕнг жЏ–» г «бЋж«— жё б гжег Ќ м Ћ«— «б‘Џ» ÷ѕяг «бм г м  ќѕЏжд «дЁ”яг,-1
«ѕЏж «бгћ гЏ «б”ядѕ—н б«Џ«ѕе «я‘«я «бд»н ѕ«дн«б жЌг«не »«∆Џне жЏѕг «б Ё—нЎ Ён  —«Ћ «”ядѕ—не гд «ћб гЌ«Ёў г’«» »«бЌжб «бЁя—н жќбб «б«жбжн« ,-1
Ќ»” «б’ЌЁн «”б«г ЏЁнЁн » еге «е«де «б—∆н” «г— г‘нд жг—Ёж÷ жеж «”ж« г« нгяд «д н»ѕ« »е «б—∆н” г—”н жб«н е «нд жЏжѕ «б—∆н” Џд Ќ—не «б’Ќ«Ёе,-1
Џ«н“  Џ—Ё ѕн Ћж—е жб« «дёб«» ‘жЁ  ён«ѕ«  «бжЎдм бЌўе «бё»÷ Џбнег жег« »нџЎжег »гб«н«  Ў» ‘жЁ  ён«ѕ«  «б«ќж«д жег« »н»,-1
ё«б —”жб «ббе ’бм «ббе Џбне ж”бг ”н« н Џбм «бд«” “г«д «бё«»÷ Ёне Џбм ѕнде я«бё«»÷ Џбм «бћг— »яЁн Ќ’«— «÷»Ўж« ‘—я«Ѕ «бгќбжЏ «бнгд г’—,-1
«џб» г–нЏн ёдж«  «бЏ«—  Ќжбж« «бм «ће“е  ”ћнб б«–«Џе «б«ќ»«— ж«б«—«Ѕ ж«б Џбнг«  «б м н бёже« гд «б«дёб«» гжѕнб« ,-1
«ббнбе Џ»ѕ «б—Ќнг Џбм н–нЏ  ”—н»«  ћѕнѕе б «б»—«ѕЏм Џбм «бё«е—е ж«бд«” «бЏ«‘—е г”«Ѕ «б»—«ѕЏм ќ«нд »«”г Ќ—«гм д‘Ў«,-1
«б«‘ »«я«  «ббн Ќ’б  н Ќгбе« «бћгнЏ бяд «бќЎ« «б”н«”н я«д «бё—«— »«бѕЏже бгў«е—е гƒнѕе бб—∆н” Ён дЁ” гя«д ж“г«д гў«е—е гЏ«—÷е,-1
«бгћб” «бЏ”я—н нЏнѕ «д «ћ г’ЎбЌ«  ’Ёж  «б‘—нЁ ж«д” «бЁён гд ћѕнѕ жя«д «бгЎбж»  ягнг «б«Ёж«е,-1
»Ќ”» «бћ“н—е гнѕ«д «б Ќ—н— н ”Џ б «бЁ г’—н «ж гбнжд «”б«гн,-1
Ё«бд”н« ќн» ўдд« бб«д я«д «бѕж—н бд« бяд ÷нЏд«е ёѕ«г «‘»нбне ж«бяб«”няж ё»бе ёе—,-1
жгћ гЏ д—нѕ «” ё—«—е ж»д«Ѕе ѕнгё—«Ўн« нЏ«дн жгћб” Џ”я—н  «яб  ‘—Џн е жн’— Џбм «ќЎ«∆е «б н »«    еѕѕ  г«”я «бѕжбе ж Џнѕд« ббж—«Ѕ,-1
 г—н— ѕ” ж— я«—Ћн  Ќ  «б еѕнѕ »Ќ—» «ебне я«дд« »дг÷н Џёѕ «ж ‘е«ѕе “ж—  Ќ   еѕнѕ «б”б«Ќ ‘џб нбнё »«бЏ’«»« ,-1
«бм гд «бџж« Џёжбег ж ё«бж« «д Ёнѕнж «бё’«’ гЁ»—я «бЁнѕнж «б«’бн «еж«н«г  —‘нЌ ќн—  «б‘«Ў—бг «ѕЏн Ён «бЌбёе «д г—”н я«д —∆н”« жё е«,-1
гд б« нЌ —г «б”б«г «бћгеж—н б»бѕе янЁ бе «д ня » ѕ” ж—е«,-1
г« нЌѕЋ гЏ «бгЏ ёбнд «б”н«”ннд Ём «б”ћжд «б«д ћ—нге ћѕнѕе ÷ѕ «б«д”«дне яЁ«яг ћ—«∆г,-1
‘—ннЁе ЁнЁн Џ»ѕе,-1
бб«”Ё Ён г’— Џдѕд« ћгнЏ «дж«Џ «б”н«Ќе жг‘ Џ«—Ёнд д” џбе« яб«г ж яб«г «б”«ѕе «бгЌ —гжд,-1
”нЎ—е «б»бЎћне «бг”бЌнд Џбм «б‘ж«—Џ бнб« ё бж« гб Ќн« «г” Ём ћ”— «б”жн” я«—Ће «гдне џн— г”»жёе,-1
«б«ќж«дн «ббн ѕ«ќб н ћ‘« жнёжбя «бќ»— д“б Ён «бнжг «б”«»Џ«нже д“б г Ё»—я »Ё÷б Ќѕ гд —ћ«б яг «янѕбяд –бя бд ндЁн «де гЁ»—я б ќѕЏж« »е «бд«”,-1
«жЏм  ёжб Џ”я—м џб»«д еж« ж ”нѕе Ё÷ж« гнѕ«д «бѕ«ќбне »бЎћне,-1
Ён »д«  г” Ќнб  ЌЎ ’ж—е« Џбм «бЁн” бж енё бже« »”  жн — Џ«ѕн Џд «б«“ѕж«ћне « ЌѕЋ,-1
«бЎ—нё «бм «бѕнгё—«Ўне н «яб гЌ«яг«  Џ”я—не  ё«Џ” Џд Ќг«не «б ў«е— «б”бгн —Ё÷ «б—ё«»е «бѕжбне бб«д ќ«»«  Џѕг Ќ”г Ќё «бгџ —»нд Ён «б ’жн ,-1
ёб  бб—∆н” ‘»«» «бЋж—е бЁё  ÷ѕег «б ег гд «ће“е «б«гд ж«д   ”«б «ће“е «б«гд Џд «б«»—н«Ѕ Ёнег еб   жёЏ «д  Џ —Ё «ће“е «б«гд »«б бЁнё ж Џ –—,-1
б«“б  гЏ —÷« Џбм  ‘янб «бћгЏне «б «”н”не б«де нћЏб ѕ” ж— г’— Ён нѕ «џб»не  д гн «бм «б«”б«г «б”н«”н «бѕ” ж— нћ» «д нгЋб «бг’—ннд ћгнЏ«,-1
гд »«—“ «ббе »«бгЏ«’н ќ«» жќ”— ѕдн« ж«ќ—е жяЁ«е е–« «бе«‘ «ћ жЁ÷«∆Ќ гЏ«ждне «д ќ»ж« «бЏ—’,-1
«бд÷«—«  »ё  гж÷е  ёжнг «?”д«д »ён гж÷е »—÷ж г‘ »Џнѕ »я—е  б««ён ’Ќ» я ћ«н«бя »я—”н г Ќ—я  Ёжбнбе« ”б«г я « ‘бн н г—«— Ў«ЁЌ,-1
гЌ«яге «бг ж—Ўнд ж–бя »‘—Ў «д  яжд «бЌяжге ж«ће“ е« бѕне« «бг’ѕ«ёне жбн”  ’«Ќ»е ”ж«»ё Ём «б “жн— ж«б ѕбн” ж«б’«ё,-1
«б”н«”е «б‘—Џне «б н нЏгб »е« «б”бЁнжд Ён »б«ѕ «бЌ—гнд г“ж—е жгя–ж»е Џбм «б«”б«г ж«д ’Ёё бе« я»«— «бЏбг«Ѕ ж« Ќѕм Ён –бя,-1
«б«дЁб«  «б«гдн «бгжћжѕ бн” д нће б÷ЏЁ «б«гд жЌѕе ÷ЏЁ гƒ””«  «бѕжбе ж —«ќне« «ѕм «бм  г—ѕ Џбм ”бЎ е««бѕжбе Ён ќЎ— жб«»ѕ гд «Џ«ѕе «б”н«”е,-1
б« «Џ —Ё »ѕ” ж— г”бжё Џбм Џћб ќжЁ« гд Ќяг «бгЌяге »»Ўб«д «ббћде «б м я » е б« «Џ —Ё »—∆н” нЏЎб «бё«джд —∆н”яг ѕня « ж— жѕ” ж—яг »«Ўб,-1
яб«г жяб«г Ќгбе б« «÷Ќне е–« «бЏ«г  ƒяѕ Ќ» «б«ќж«д ббќ—Ё«д «б”«ѕе «бгЌ —гжд,-1
г–»Ќе гнѕ«д —«»Џе «бЏѕжне ћ—нге дя—«Ѕ ж”нЌ«”» «б‘Џ» «бг’—н г— я»не« —«»Џе «бЏѕжне,-1
ж «бё÷«Ѕ »ём Ќбж ѕбжё н Џ‘«д ёЁб ёд«е г‘ Џ«ћ»«д« г‘ ѕе «бё÷«Ѕ «бЁ«”ѕ «бг”н” » «Џ г»«—я «ббн Ќб «бгћб” »ём Ёбе ѕбжё н,-1
ѕе ‘Ёнё «ббн г ёѕг Ёне »б«џ«  «бѕдн« «ќ– д’Ё «б«’ж«  нЏдн д’Ё «бд«” ё»б  «бЏгм жб« ё»б ж‘ «џб»не,-1
«бѕг«Ѕ «б м «—нё  Ён гћ“—е «— я» е« «бѕжбе »г«”»н—ж б«нгяд «д  ÷нЏ ѕжд Ќ”«» ж«ћ» «б—∆н” «д ндЁ– жЏѕе »гЌ«яге яб гд  ж—Ў Ён ё б «»д«∆д«,-1
г«–«  ЁЏб «бгЏѕе «–« Ё«ћ«е« «бя»ѕ »÷—»е ё« бе «де« г’— ÷—»« д« «бё« бе  « нд« ггд я«дж« «ебд« жћн—«дд« ж«»д«∆д«,-1
«бѕнд бн” Ќ—Ёе жб« н’бЌ б«д няжд Ќ—Ёе жб«  жћѕ Ён «б«”б«г жўнЁе «”ге« —ћб ѕнд г’ЎЁм гЌгжѕ,-1
г’— Ћ«бЋ «Џбм «бѕжб ѕнжд« Ён «бЏ«бг —»д« нд ёг гд «бЏ’«»е ж«Ќѕ ж«Ќѕ жнж—нд« Ёнег нжг,-1
« « н« ”б«г —жЌ «г «бд«∆» «бЏ«г,-1
«ќ‘м «д «б÷—— ж «бѕг«— «бд« ћ гд Ў—нёе ж «”бж» «ѕ«—е «б»б«ѕ гд– «бЋж—е Ќ м «б«д бд нгяд «’б«Ќе,-1
бж «б«д ќ«»«  бг  “ж— бя«д ‘Ёнё ќ”— Ќ г« ж« жёЏ гдя «б«  ‘«—я Ён е–е «бг”—Ќне «б м бѕне« гд «бгќ«бЁ«  г« н»Ўб Џ‘— «д ќ«»« ,-1
«б«Џб«г «бЌяжгм «бгд«Ёё нёжб «д «б–нд «Џ ѕж« Џбм «бг ў«е—нд «е«бм Џ«ѕнжд еб «’»Ќ  “ћ«ћ«  «бгжбж жЁ гд г” б“г«  «бгЎ»ќ Ён «бЏ»«”не,-1
нж”Ё «бЌ”ндн нЁ÷Ќ я–» ёд«е «бћ“н—е жня‘Ё  гЋнб «б«ќж«д ѕж— «бгж н  Ќ  «‘—«Ё «бћ“н—е,-1
